"scenario","year","trials","biomass","species"
"RCP 8.5",2100,"./mc_output_trial0080",0.008632968,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0080",0.1719637,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0080",0.1199492,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0080",0.01737991,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0080",2.413419e-13,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0080",0.8684703,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0080",1.047037,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0080",0.8949578,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0080",0.3520337,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0080",1.54562,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0080",1.306021,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0080",1.025843,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0080",0.01751058,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0080",0.6162511,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0080",0.6539986,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0080",0.381771,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0080",0.03803929,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0080",0.4590696,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0080",0.4377878,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0080",0.2729454,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0080",3.092275e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0080",1.338048,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0080",1.226073,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0080",1.070509,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0080",0.1501399,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0080",3.073809,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0080",3.390082,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0080",3.296523,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0080",1.097655,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0080",0.7546996,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0080",1.115267,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0080",1.136915,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0080",0.4822156,"Haemulidae"
"Status quo",2100,"./mc_output_trial0080",0.5453757,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0080",0.3383557,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0080",0.07008744,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0080",8.46546e-18,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0081",0.3026831,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0081",0.4526785,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0081",0.1605224,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0081",9.245065e-06,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0081",2.592865,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0081",2.455786,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0081",3.238294,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0081",0.08265959,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0081",1.591775,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0081",1.692575,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0081",1.046498,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0081",2.803033e-06,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0081",0.4693113,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0081",0.5904806,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0081",0.358483,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0081",0.002338116,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0081",3.155964,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0081",3.021395,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0081",2.38474,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0081",0.6825455,"Carangidae"
"Status quo",2100,"./mc_output_trial0081",9.025154,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0081",9.168139,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0081",7.397012,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0081",0.2837062,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0081",0.445231,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0081",0.4138364,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0081",0.3997695,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0081",0.08901522,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0081",0.197859,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0081",0.1145367,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0081",0.01717832,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0081",8.800435e-09,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0081",1.02704,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0081",1.057049,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0081",0.7906744,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0081",0.518208,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0081",1.676865,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0081",1.316272,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0081",0.8539543,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0081",3.919796e-06,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0081",0.6048222,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0081",0.5627341,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0081",0.3959374,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0081",0.1111962,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0081",0.432212,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0081",0.4189463,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0081",0.2637449,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0081",1.395638e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0081",0.975291,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0081",1.886471,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0081",1.291091,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0081",1.15172e-05,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0081",2.573602,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0081",3.364305,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0081",3.353417,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0081",0.4150029,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0081",1.193603,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0081",0.9528925,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0081",0.9741373,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0081",0.03243031,"Haemulidae"
"Status quo",2100,"./mc_output_trial0081",0.4637159,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0081",0.3464758,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0081",0.0919382,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0081",1.295223e-18,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0082",0.2550202,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0082",0.3247188,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0082",0.2457065,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0082",5.236083e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0082",2.381366,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0082",2.437859,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0082",2.460516,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0082",0.07435486,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0082",1.842627,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0082",1.705172,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0082",1.183054,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0082",0.0001503168,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0082",0.4879827,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0082",0.4336281,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0082",0.4602979,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0082",0.01725063,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0082",3.043579,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0082",3.273113,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0082",2.870511,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0082",0.2251367,"Carangidae"
"Status quo",2100,"./mc_output_trial0082",8.720071,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0082",9.139407,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0082",8.17332,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0082",0.842639,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0082",0.4923629,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0082",0.465638,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0082",0.3845615,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0082",0.06076497,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0082",0.1576744,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0082",0.1043996,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0082",0.007767376,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0082",1.54557e-07,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0082",0.9489298,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0082",0.7964792,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0082",0.926084,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0082",0.2605726,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0082",1.379605,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0082",1.273028,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0082",1.094969,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0082",7.587099e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0082",0.6223305,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0082",0.5696098,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0082",0.3984747,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0082",0.002926498,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0082",0.4462818,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0082",0.4285866,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0082",0.2629538,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0082",4.058153e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0082",1.289373,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0082",1.576287,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0082",0.9191708,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0082",0.08786707,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0082",2.767184,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0082",3.557525,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0082",3.233952,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0082",1.671327,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0082",0.8928557,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0082",0.9227645,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0082",0.893476,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0082",0.4604401,"Haemulidae"
"Status quo",2100,"./mc_output_trial0082",0.4199309,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0082",0.3480254,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0082",0.1110443,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0082",1.27289e-19,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0083",0.2191808,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0083",0.3673065,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0083",0.2609168,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0083",4.732856e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0083",2.482037,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0083",2.588171,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0083",1.391116,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0083",2.301486,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0083",1.774931,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0083",1.685143,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0083",1.143283,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0083",2.186783e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0083",0.3938849,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0083",0.4246217,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0083",0.4304146,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0083",0.02668797,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0083",2.88623,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0083",3.597257,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0083",3.15846,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0083",0.7431872,"Carangidae"
"Status quo",2100,"./mc_output_trial0083",8.40072,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0083",9.369124,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0083",8.404347,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0083",0.8412242,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0083",0.3704633,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0083",0.5174733,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0083",0.4180773,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0083",0.006619622,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0083",0.1196408,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0083",0.06026232,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0083",0.03213608,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0083",2.240957e-06,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0083",1.10587,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0083",0.994523,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0083",0.6939979,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0083",0.2626072,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0083",1.550422,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0083",1.346074,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0083",0.9531246,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0083",0.01278497,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0083",0.6001025,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0083",0.652482,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0083",0.4808295,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0083",0.005543081,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0083",0.4663448,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0083",0.4177643,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0083",0.2678685,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0083",0.0001031818,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0083",1.05296,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0083",1.264048,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0083",0.890534,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0083",0.0006801413,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0083",3.052786,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0083",3.276213,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0083",3.286523,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0083",1.243346,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0083",0.9578342,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0083",1.183666,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0083",1.126774,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0083",0.1003775,"Haemulidae"
"Status quo",2100,"./mc_output_trial0083",0.4976116,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0083",0.2753704,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0083",0.1628646,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0083",2.555804e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0084",0.3522171,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0084",0.2679819,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0084",0.2722497,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0084",0.0006028271,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0084",2.018444,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0084",2.700788,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0084",1.445263,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0084",0.6367366,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0084",1.715284,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0084",1.78332,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0084",1.156112,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0084",4.702832e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0084",0.4348091,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0084",0.4115038,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0084",0.3716701,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0084",0.1176872,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0084",3.016317,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0084",3.235218,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0084",2.616661,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0084",1.096273,"Carangidae"
"Status quo",2100,"./mc_output_trial0084",10.04849,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0084",10.42875,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0084",6.743666,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0084",0.9554421,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0084",0.4454797,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0084",0.4800971,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0084",0.3917804,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0084",0.1249263,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0084",0.1557952,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0084",0.09017812,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0084",0.002961665,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0084",5.229584e-11,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0084",0.8257723,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0084",0.8800359,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0084",0.8751426,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0084",0.4714891,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0084",1.654804,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0084",1.320428,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0084",0.8519265,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0084",0.006199542,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0084",0.6085454,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0084",0.5434563,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0084",0.4085789,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0084",0.01863356,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0084",0.4311385,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0084",0.4298656,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0084",0.2938563,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0084",8.620148e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0084",1.186802,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0084",1.074759,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0084",0.7633619,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0084",0.0002602085,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0084",3.123802,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0084",3.302195,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0084",3.179938,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0084",2.433657,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0084",0.8406625,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0084",1.010005,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0084",1.200005,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0084",0.1105666,"Haemulidae"
"Status quo",2100,"./mc_output_trial0084",0.6233345,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0084",0.3083115,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0084",0.02310835,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0084",6.254657e-17,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0085",0.3484545,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0085",0.3617826,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0085",0.2197263,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0085",1.636441e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0085",2.011613,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0085",2.44099,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0085",1.537747,"Ginglymostoma cirratum"
